id,id_gen,scenario,date,value
5476,102,3,2025-01-11T00:00:00.0,0.0
5477,102,3,2025-01-11T01:00:00.0,0.0
5478,102,3,2025-01-11T02:00:00.0,0.0
5479,102,3,2025-01-11T03:00:00.0,0.0
5480,102,3,2025-01-11T04:00:00.0,0.0
5481,102,3,2025-01-11T05:00:00.0,0.0262
5482,102,3,2025-01-11T06:00:00.0,73.053
5483,102,3,2025-01-11T07:00:00.0,464.1749
5484,102,3,2025-01-11T08:00:00.0,950.4606
5485,102,3,2025-01-11T09:00:00.0,1355.9431
5486,102,3,2025-01-11T10:00:00.0,1661.6217
5487,102,3,2025-01-11T11:00:00.0,1868.3152
5488,102,3,2025-01-11T12:00:00.0,1964.1621
5489,102,3,2025-01-11T13:00:00.0,1961.1237
5490,102,3,2025-01-11T14:00:00.0,1847.0256
5491,102,3,2025-01-11T15:00:00.0,1621.5844
5492,102,3,2025-01-11T16:00:00.0,1281.3775
5493,102,3,2025-01-11T17:00:00.0,857.666
5494,102,3,2025-01-11T18:00:00.0,353.1531
5495,102,3,2025-01-11T19:00:00.0,26.6841
5496,102,3,2025-01-11T20:00:00.0,0.0
5497,102,3,2025-01-11T21:00:00.0,0.0
5498,102,3,2025-01-11T22:00:00.0,0.0
5499,102,3,2025-01-11T23:00:00.0,0.0
5500,102,3,2025-01-12T00:00:00.0,0.0
5501,102,3,2025-01-12T01:00:00.0,0.0
5502,102,3,2025-01-12T02:00:00.0,0.0
5503,102,3,2025-01-12T03:00:00.0,0.0
5504,102,3,2025-01-12T04:00:00.0,0.0
5505,102,3,2025-01-12T05:00:00.0,0.0336
5506,102,3,2025-01-12T06:00:00.0,69.0952
5507,102,3,2025-01-12T07:00:00.0,490.6671
5508,102,3,2025-01-12T08:00:00.0,1001.6769
5509,102,3,2025-01-12T09:00:00.0,1416.2968
5510,102,3,2025-01-12T10:00:00.0,1717.0863
5511,102,3,2025-01-12T11:00:00.0,1915.647
5512,102,3,2025-01-12T12:00:00.0,2002.4085
5513,102,3,2025-01-12T13:00:00.0,1971.8821
5514,102,3,2025-01-12T14:00:00.0,1846.6301
5515,102,3,2025-01-12T15:00:00.0,1612.7812
5516,102,3,2025-01-12T16:00:00.0,1276.0824
5517,102,3,2025-01-12T17:00:00.0,849.1258
5518,102,3,2025-01-12T18:00:00.0,349.3694
5519,102,3,2025-01-12T19:00:00.0,23.9238
5520,102,3,2025-01-12T20:00:00.0,0.0
5521,102,3,2025-01-12T21:00:00.0,0.0
5522,102,3,2025-01-12T22:00:00.0,0.0
5523,102,3,2025-01-12T23:00:00.0,0.0
5524,102,3,2025-01-13T00:00:00.0,0.0
5525,102,3,2025-01-13T01:00:00.0,0.0
5526,102,3,2025-01-13T02:00:00.0,0.0
5527,102,3,2025-01-13T03:00:00.0,0.0
5528,102,3,2025-01-13T04:00:00.0,0.0
5529,102,3,2025-01-13T05:00:00.0,0.025
5530,102,3,2025-01-13T06:00:00.0,69.1329
5531,102,3,2025-01-13T07:00:00.0,467.6849
5532,102,3,2025-01-13T08:00:00.0,955.3149
5533,102,3,2025-01-13T09:00:00.0,1344.6568
5534,102,3,2025-01-13T10:00:00.0,1640.3832
5535,102,3,2025-01-13T11:00:00.0,1818.372
5536,102,3,2025-01-13T12:00:00.0,1892.3619
5537,102,3,2025-01-13T13:00:00.0,1874.8577
5538,102,3,2025-01-13T14:00:00.0,1770.6482
5539,102,3,2025-01-13T15:00:00.0,1552.1139
5540,102,3,2025-01-13T16:00:00.0,1204.7933
5541,102,3,2025-01-13T17:00:00.0,802.3649
5542,102,3,2025-01-13T18:00:00.0,331.073
5543,102,3,2025-01-13T19:00:00.0,37.9001
5544,102,3,2025-01-13T20:00:00.0,0.0
5545,102,3,2025-01-13T21:00:00.0,0.0
5546,102,3,2025-01-13T22:00:00.0,0.0
5547,102,3,2025-01-13T23:00:00.0,0.0
5548,103,1,2025-01-07T00:00:00.0,0.0
5549,103,1,2025-01-07T01:00:00.0,0.0
5550,103,1,2025-01-07T02:00:00.0,0.0
5551,103,1,2025-01-07T03:00:00.0,0.0
5552,103,1,2025-01-07T04:00:00.0,0.0
5553,103,1,2025-01-07T05:00:00.0,0.0066
5554,103,1,2025-01-07T06:00:00.0,2.8802
5555,103,1,2025-01-07T07:00:00.0,16.2278
5556,103,1,2025-01-07T08:00:00.0,32.5623
5557,103,1,2025-01-07T09:00:00.0,46.3401
5558,103,1,2025-01-07T10:00:00.0,56.6892
5559,103,1,2025-01-07T11:00:00.0,63.3835
5560,103,1,2025-01-07T12:00:00.0,66.0837
5561,103,1,2025-01-07T13:00:00.0,65.3766
5562,103,1,2025-01-07T14:00:00.0,61.1476
5563,103,1,2025-01-07T15:00:00.0,53.4762
5564,103,1,2025-01-07T16:00:00.0,42.3216
5565,103,1,2025-01-07T17:00:00.0,28.0462
5566,103,1,2025-01-07T18:00:00.0,11.3849
5567,103,1,2025-01-07T19:00:00.0,0.834
5568,103,1,2025-01-07T20:00:00.0,0.0
5569,103,1,2025-01-07T21:00:00.0,0.0
5570,103,1,2025-01-07T22:00:00.0,0.0
5571,103,1,2025-01-07T23:00:00.0,0.0
5572,103,1,2025-01-08T00:00:00.0,0.0
5573,103,1,2025-01-08T01:00:00.0,0.0
5574,103,1,2025-01-08T02:00:00.0,0.0
5575,103,1,2025-01-08T03:00:00.0,0.0
5576,103,1,2025-01-08T04:00:00.0,0.0
5577,103,1,2025-01-08T05:00:00.0,0.0024
5578,103,1,2025-01-08T06:00:00.0,2.8422
5579,103,1,2025-01-08T07:00:00.0,16.1667
5580,103,1,2025-01-08T08:00:00.0,31.0415
5581,103,1,2025-01-08T09:00:00.0,44.3626
5582,103,1,2025-01-08T10:00:00.0,55.7118
5583,103,1,2025-01-08T11:00:00.0,64.1693
5584,103,1,2025-01-08T12:00:00.0,68.0298
5585,103,1,2025-01-08T13:00:00.0,67.5684
5586,103,1,2025-01-08T14:00:00.0,63.4736
5587,103,1,2025-01-08T15:00:00.0,55.3324
5588,103,1,2025-01-08T16:00:00.0,43.3117
5589,103,1,2025-01-08T17:00:00.0,28.4552
5590,103,1,2025-01-08T18:00:00.0,11.6544
5591,103,1,2025-01-08T19:00:00.0,0.8629
5592,103,1,2025-01-08T20:00:00.0,0.0
5593,103,1,2025-01-08T21:00:00.0,0.0
5594,103,1,2025-01-08T22:00:00.0,0.0
5595,103,1,2025-01-08T23:00:00.0,0.0
5596,103,1,2025-01-09T00:00:00.0,0.0
5597,103,1,2025-01-09T01:00:00.0,0.0
5598,103,1,2025-01-09T02:00:00.0,0.0
5599,103,1,2025-01-09T03:00:00.0,0.0
5600,103,1,2025-01-09T04:00:00.0,0.0
5601,103,1,2025-01-09T05:00:00.0,0.0061
5602,103,1,2025-01-09T06:00:00.0,2.1449
5603,103,1,2025-01-09T07:00:00.0,9.332
5604,103,1,2025-01-09T08:00:00.0,19.8382
5605,103,1,2025-01-09T09:00:00.0,29.6793
5606,103,1,2025-01-09T10:00:00.0,32.296
5607,103,1,2025-01-09T11:00:00.0,41.3077
5608,103,1,2025-01-09T12:00:00.0,59.301
5609,103,1,2025-01-09T13:00:00.0,61.6018
5610,103,1,2025-01-09T14:00:00.0,60.744
5611,103,1,2025-01-09T15:00:00.0,53.9445
5612,103,1,2025-01-09T16:00:00.0,42.4778
5613,103,1,2025-01-09T17:00:00.0,28.1044
5614,103,1,2025-01-09T18:00:00.0,11.38
5615,103,1,2025-01-09T19:00:00.0,0.7592
5616,103,1,2025-01-09T20:00:00.0,0.0
5617,103,1,2025-01-09T21:00:00.0,0.0
5618,103,1,2025-01-09T22:00:00.0,0.0
5619,103,1,2025-01-09T23:00:00.0,0.0
5620,103,1,2025-01-10T00:00:00.0,0.0
5621,103,1,2025-01-10T01:00:00.0,0.0
5622,103,1,2025-01-10T02:00:00.0,0.0
5623,103,1,2025-01-10T03:00:00.0,0.0
5624,103,1,2025-01-10T04:00:00.0,0.0
5625,103,1,2025-01-10T05:00:00.0,0.0014
5626,103,1,2025-01-10T06:00:00.0,2.1987
5627,103,1,2025-01-10T07:00:00.0,15.8246
5628,103,1,2025-01-10T08:00:00.0,32.1691
5629,103,1,2025-01-10T09:00:00.0,45.3382
5630,103,1,2025-01-10T10:00:00.0,54.5689
5631,103,1,2025-01-10T11:00:00.0,60.495
5632,103,1,2025-01-10T12:00:00.0,62.5207
5633,103,1,2025-01-10T13:00:00.0,60.559
5634,103,1,2025-01-10T14:00:00.0,40.0915
5635,103,1,2025-01-10T15:00:00.0,28.4513
5636,103,1,2025-01-10T16:00:00.0,35.9906
5637,103,1,2025-01-10T17:00:00.0,23.3059
5638,103,1,2025-01-10T18:00:00.0,9.6238
5639,103,1,2025-01-10T19:00:00.0,0.9712
5640,103,1,2025-01-10T20:00:00.0,0.0
5641,103,1,2025-01-10T21:00:00.0,0.0
5642,103,1,2025-01-10T22:00:00.0,0.0
5643,103,1,2025-01-10T23:00:00.0,0.0
5644,103,1,2025-01-11T00:00:00.0,0.0
5645,103,1,2025-01-11T01:00:00.0,0.0
5646,103,1,2025-01-11T02:00:00.0,0.0
5647,103,1,2025-01-11T03:00:00.0,0.0
5648,103,1,2025-01-11T04:00:00.0,0.0
5649,103,1,2025-01-11T05:00:00.0,0.0007
5650,103,1,2025-01-11T06:00:00.0,2.3233
5651,103,1,2025-01-11T07:00:00.0,15.2077
5652,103,1,2025-01-11T08:00:00.0,31.3018
5653,103,1,2025-01-11T09:00:00.0,44.8613
5654,103,1,2025-01-11T10:00:00.0,55.137
5655,103,1,2025-01-11T11:00:00.0,62.0571
5656,103,1,2025-01-11T12:00:00.0,65.2686
5657,103,1,2025-01-11T13:00:00.0,65.1448
5658,103,1,2025-01-11T14:00:00.0,61.3274
5659,103,1,2025-01-11T15:00:00.0,53.7746
5660,103,1,2025-01-11T16:00:00.0,42.3829
5661,103,1,2025-01-11T17:00:00.0,28.2215
5662,103,1,2025-01-11T18:00:00.0,11.5714
5663,103,1,2025-01-11T19:00:00.0,0.8535
5664,103,1,2025-01-11T20:00:00.0,0.0
5665,103,1,2025-01-11T21:00:00.0,0.0
5666,103,1,2025-01-11T22:00:00.0,0.0
5667,103,1,2025-01-11T23:00:00.0,0.0
5668,103,1,2025-01-12T00:00:00.0,0.0
5669,103,1,2025-01-12T01:00:00.0,0.0
5670,103,1,2025-01-12T02:00:00.0,0.0
5671,103,1,2025-01-12T03:00:00.0,0.0
5672,103,1,2025-01-12T04:00:00.0,0.0
5673,103,1,2025-01-12T05:00:00.0,0.001
5674,103,1,2025-01-12T06:00:00.0,2.18
5675,103,1,2025-01-12T07:00:00.0,16.0592
5676,103,1,2025-01-12T08:00:00.0,33.0054
5677,103,1,2025-01-12T09:00:00.0,46.8863
5678,103,1,2025-01-12T10:00:00.0,56.973
5679,103,1,2025-01-12T11:00:00.0,63.6314
5680,103,1,2025-01-12T12:00:00.0,66.5371
5681,103,1,2025-01-12T13:00:00.0,65.5364
5682,103,1,2025-01-12T14:00:00.0,61.332
5683,103,1,2025-01-12T15:00:00.0,53.4969
5684,103,1,2025-01-12T16:00:00.0,42.2175
5685,103,1,2025-01-12T17:00:00.0,27.9572
5686,103,1,2025-01-12T18:00:00.0,11.4507
5687,103,1,2025-01-12T19:00:00.0,0.7652
5688,103,1,2025-01-12T20:00:00.0,0.0
5689,103,1,2025-01-12T21:00:00.0,0.0
5690,103,1,2025-01-12T22:00:00.0,0.0
5691,103,1,2025-01-12T23:00:00.0,0.0
5692,103,1,2025-01-13T00:00:00.0,0.0
5693,103,1,2025-01-13T01:00:00.0,0.0
5694,103,1,2025-01-13T02:00:00.0,0.0
5695,103,1,2025-01-13T03:00:00.0,0.0
5696,103,1,2025-01-13T04:00:00.0,0.0
5697,103,1,2025-01-13T05:00:00.0,0.0007
5698,103,1,2025-01-13T06:00:00.0,2.1912
5699,103,1,2025-01-13T07:00:00.0,15.3204
5700,103,1,2025-01-13T08:00:00.0,31.4927
5701,103,1,2025-01-13T09:00:00.0,44.5583
5702,103,1,2025-01-13T10:00:00.0,54.4533
5703,103,1,2025-01-13T11:00:00.0,60.4612
5704,103,1,2025-01-13T12:00:00.0,62.9425
5705,103,1,2025-01-13T13:00:00.0,62.3522
5706,103,1,2025-01-13T14:00:00.0,58.8202
5707,103,1,2025-01-13T15:00:00.0,51.4927
5708,103,1,2025-01-13T16:00:00.0,39.8788
5709,103,1,2025-01-13T17:00:00.0,26.4314
5710,103,1,2025-01-13T18:00:00.0,10.8702
5711,103,1,2025-01-13T19:00:00.0,1.246
5712,103,1,2025-01-13T20:00:00.0,0.0
5713,103,1,2025-01-13T21:00:00.0,0.0
5714,103,1,2025-01-13T22:00:00.0,0.0
5715,103,1,2025-01-13T23:00:00.0,0.0
5716,103,2,2025-01-07T00:00:00.0,0.0
5717,103,2,2025-01-07T01:00:00.0,0.0
5718,103,2,2025-01-07T02:00:00.0,0.0
5719,103,2,2025-01-07T03:00:00.0,0.0
5720,103,2,2025-01-07T04:00:00.0,0.0
5721,103,2,2025-01-07T05:00:00.0,0.0074
5722,103,2,2025-01-07T06:00:00.0,3.2211
5723,103,2,2025-01-07T07:00:00.0,17.8425
5724,103,2,2025-01-07T08:00:00.0,35.6995
5725,103,2,2025-01-07T09:00:00.0,50.654
5726,103,2,2025-01-07T10:00:00.0,61.8895
5727,103,2,2025-01-07T11:00:00.0,69.1526
5728,103,2,2025-01-07T12:00:00.0,72.0643
5729,103,2,2025-01-07T13:00:00.0,71.2975
5730,103,2,2025-01-07T14:00:00.0,66.7127
5731,103,2,2025-01-07T15:00:00.0,58.3921
5732,103,2,2025-01-07T16:00:00.0,46.2878
5733,103,2,2025-01-07T17:00:00.0,30.7902
5734,103,2,2025-01-07T18:00:00.0,12.5458
5735,103,2,2025-01-07T19:00:00.0,0.9336
5736,103,2,2025-01-07T20:00:00.0,0.0
5737,103,2,2025-01-07T21:00:00.0,0.0
5738,103,2,2025-01-07T22:00:00.0,0.0
5739,103,2,2025-01-07T23:00:00.0,0.0
5740,103,2,2025-01-08T00:00:00.0,0.0
5741,103,2,2025-01-08T01:00:00.0,0.0
5742,103,2,2025-01-08T02:00:00.0,0.0
5743,103,2,2025-01-08T03:00:00.0,0.0
5744,103,2,2025-01-08T04:00:00.0,0.0
5745,103,2,2025-01-08T05:00:00.0,0.003
5746,103,2,2025-01-08T06:00:00.0,3.162
5747,103,2,2025-01-08T07:00:00.0,17.7914
5748,103,2,2025-01-08T08:00:00.0,34.0381
5749,103,2,2025-01-08T09:00:00.0,48.5132
5750,103,2,2025-01-08T10:00:00.0,60.8464
5751,103,2,2025-01-08T11:00:00.0,70.0135
5752,103,2,2025-01-08T12:00:00.0,74.1669
5753,103,2,2025-01-08T13:00:00.0,73.6816
5754,103,2,2025-01-08T14:00:00.0,69.2462
5755,103,2,2025-01-08T15:00:00.0,60.4094
5756,103,2,2025-01-08T16:00:00.0,47.3647
5757,103,2,2025-01-08T17:00:00.0,31.2247
5758,103,2,2025-01-08T18:00:00.0,12.8296
5759,103,2,2025-01-08T19:00:00.0,0.9664
5760,103,2,2025-01-08T20:00:00.0,0.0
5761,103,2,2025-01-08T21:00:00.0,0.0
5762,103,2,2025-01-08T22:00:00.0,0.0
5763,103,2,2025-01-08T23:00:00.0,0.0
5764,103,2,2025-01-09T00:00:00.0,0.0
5765,103,2,2025-01-09T01:00:00.0,0.0
5766,103,2,2025-01-09T02:00:00.0,0.0
5767,103,2,2025-01-09T03:00:00.0,0.0
5768,103,2,2025-01-09T04:00:00.0,0.0
5769,103,2,2025-01-09T05:00:00.0,0.0068
5770,103,2,2025-01-09T06:00:00.0,2.3718
5771,103,2,2025-01-09T07:00:00.0,10.2319
5772,103,2,2025-01-09T08:00:00.0,21.7094
5773,103,2,2025-01-09T09:00:00.0,32.4251
5774,103,2,2025-01-09T10:00:00.0,35.3043
5775,103,2,2025-01-09T11:00:00.0,45.1982
5776,103,2,2025-01-09T12:00:00.0,64.7189
5777,103,2,2025-01-09T13:00:00.0,67.1645
5778,103,2,2025-01-09T14:00:00.0,66.2403
5779,103,2,2025-01-09T15:00:00.0,58.8908
5780,103,2,2025-01-09T16:00:00.0,46.4619
5781,103,2,2025-01-09T17:00:00.0,30.8499
5782,103,2,2025-01-09T18:00:00.0,12.5324
5783,103,2,2025-01-09T19:00:00.0,0.85
5784,103,2,2025-01-09T20:00:00.0,0.0
5785,103,2,2025-01-09T21:00:00.0,0.0
5786,103,2,2025-01-09T22:00:00.0,0.0
5787,103,2,2025-01-09T23:00:00.0,0.0
5788,103,2,2025-01-10T00:00:00.0,0.0
5789,103,2,2025-01-10T01:00:00.0,0.0
5790,103,2,2025-01-10T02:00:00.0,0.0
5791,103,2,2025-01-10T03:00:00.0,0.0
5792,103,2,2025-01-10T04:00:00.0,0.0
5793,103,2,2025-01-10T05:00:00.0,0.0017
5794,103,2,2025-01-10T06:00:00.0,2.4799
5795,103,2,2025-01-10T07:00:00.0,17.4167
5796,103,2,2025-01-10T08:00:00.0,35.271
5797,103,2,2025-01-10T09:00:00.0,49.5777
5798,103,2,2025-01-10T10:00:00.0,59.578
5799,103,2,2025-01-10T11:00:00.0,65.99
5800,103,2,2025-01-10T12:00:00.0,68.1514
5801,103,2,2025-01-10T13:00:00.0,66.0398
5802,103,2,2025-01-10T14:00:00.0,43.8566
5803,103,2,2025-01-10T15:00:00.0,31.234
5804,103,2,2025-01-10T16:00:00.0,39.3364
5805,103,2,2025-01-10T17:00:00.0,25.45
5806,103,2,2025-01-10T18:00:00.0,10.5138
5807,103,2,2025-01-10T19:00:00.0,1.0713
5808,103,2,2025-01-10T20:00:00.0,0.0
5809,103,2,2025-01-10T21:00:00.0,0.0
5810,103,2,2025-01-10T22:00:00.0,0.0
5811,103,2,2025-01-10T23:00:00.0,0.0
5812,103,2,2025-01-11T00:00:00.0,0.0
5813,103,2,2025-01-11T01:00:00.0,0.0
5814,103,2,2025-01-11T02:00:00.0,0.0
5815,103,2,2025-01-11T03:00:00.0,0.0
5816,103,2,2025-01-11T04:00:00.0,0.0
5817,103,2,2025-01-11T05:00:00.0,0.0009
5818,103,2,2025-01-11T06:00:00.0,2.6117
5819,103,2,2025-01-11T07:00:00.0,16.7466
5820,103,2,2025-01-11T08:00:00.0,34.3461
5821,103,2,2025-01-11T09:00:00.0,49.0688
5822,103,2,2025-01-11T10:00:00.0,60.186
5823,103,2,2025-01-11T11:00:00.0,67.6936
5824,103,2,2025-01-11T12:00:00.0,71.176
5825,103,2,2025-01-11T13:00:00.0,71.0582
5826,103,2,2025-01-11T14:00:00.0,66.9148
5827,103,2,2025-01-11T15:00:00.0,58.7245
5828,103,2,2025-01-11T16:00:00.0,46.3668
5829,103,2,2025-01-11T17:00:00.0,30.9848
5830,103,2,2025-01-11T18:00:00.0,12.7416
5831,103,2,2025-01-11T19:00:00.0,0.9556
5832,103,2,2025-01-11T20:00:00.0,0.0
5833,103,2,2025-01-11T21:00:00.0,0.0
5834,103,2,2025-01-11T22:00:00.0,0.0
5835,103,2,2025-01-11T23:00:00.0,0.0
5836,103,2,2025-01-12T00:00:00.0,0.0
5837,103,2,2025-01-12T01:00:00.0,0.0
5838,103,2,2025-01-12T02:00:00.0,0.0
5839,103,2,2025-01-12T03:00:00.0,0.0
5840,103,2,2025-01-12T04:00:00.0,0.0
5841,103,2,2025-01-12T05:00:00.0,0.0012
5842,103,2,2025-01-12T06:00:00.0,2.4644
5843,103,2,2025-01-12T07:00:00.0,17.6971
5844,103,2,2025-01-12T08:00:00.0,36.2033
5845,103,2,2025-01-12T09:00:00.0,51.2634
5846,103,2,2025-01-12T10:00:00.0,62.1946
5847,103,2,2025-01-12T11:00:00.0,69.4106
5848,103,2,2025-01-12T12:00:00.0,72.5624
5849,103,2,2025-01-12T13:00:00.0,71.461
5850,103,2,2025-01-12T14:00:00.0,66.9077
5851,103,2,2025-01-12T15:00:00.0,58.4116
5852,103,2,2025-01-12T16:00:00.0,46.1793
5853,103,2,2025-01-12T17:00:00.0,30.6825
5854,103,2,2025-01-12T18:00:00.0,12.6064
5855,103,2,2025-01-12T19:00:00.0,0.8568
5856,103,2,2025-01-12T20:00:00.0,0.0
5857,103,2,2025-01-12T21:00:00.0,0.0
5858,103,2,2025-01-12T22:00:00.0,0.0
5859,103,2,2025-01-12T23:00:00.0,0.0
5860,103,2,2025-01-13T00:00:00.0,0.0
5861,103,2,2025-01-13T01:00:00.0,0.0
5862,103,2,2025-01-13T02:00:00.0,0.0
5863,103,2,2025-01-13T03:00:00.0,0.0
5864,103,2,2025-01-13T04:00:00.0,0.0
5865,103,2,2025-01-13T05:00:00.0,0.0009
5866,103,2,2025-01-13T06:00:00.0,2.4691
5867,103,2,2025-01-13T07:00:00.0,16.873
5868,103,2,2025-01-13T08:00:00.0,34.5333
5869,103,2,2025-01-13T09:00:00.0,48.6861
5870,103,2,2025-01-13T10:00:00.0,59.4261
5871,103,2,2025-01-13T11:00:00.0,65.908
5872,103,2,2025-01-13T12:00:00.0,68.597
5873,103,2,2025-01-13T13:00:00.0,67.9598
5874,103,2,2025-01-13T14:00:00.0,64.1599
5875,103,2,2025-01-13T15:00:00.0,56.2182
5876,103,2,2025-01-13T16:00:00.0,43.607
5877,103,2,2025-01-13T17:00:00.0,28.998
5878,103,2,2025-01-13T18:00:00.0,11.953
5879,103,2,2025-01-13T19:00:00.0,1.3689
5880,103,2,2025-01-13T20:00:00.0,0.0
5881,103,2,2025-01-13T21:00:00.0,0.0
5882,103,2,2025-01-13T22:00:00.0,0.0
5883,103,2,2025-01-13T23:00:00.0,0.0
5884,103,3,2025-01-07T00:00:00.0,0.0
5885,103,3,2025-01-07T01:00:00.0,0.0
5886,103,3,2025-01-07T02:00:00.0,0.0
5887,103,3,2025-01-07T03:00:00.0,0.0
5888,103,3,2025-01-07T04:00:00.0,0.0
5889,103,3,2025-01-07T05:00:00.0,0.0078
5890,103,3,2025-01-07T06:00:00.0,3.3892
5891,103,3,2025-01-07T07:00:00.0,18.6332
5892,103,3,2025-01-07T08:00:00.0,37.2334
5893,103,3,2025-01-07T09:00:00.0,52.7597
5894,103,3,2025-01-07T10:00:00.0,64.4261
5895,103,3,2025-01-07T11:00:00.0,71.9653
5896,103,3,2025-01-07T12:00:00.0,74.9794
5897,103,3,2025-01-07T13:00:00.0,74.1834
5898,103,3,2025-01-07T14:00:00.0,69.4257
5899,103,3,2025-01-07T15:00:00.0,60.7898
5900,103,3,2025-01-07T16:00:00.0,48.2241
5901,103,3,2025-01-07T17:00:00.0,32.1325
5902,103,3,2025-01-07T18:00:00.0,13.1147
5903,103,3,2025-01-07T19:00:00.0,0.9828
5904,103,3,2025-01-07T20:00:00.0,0.0
5905,103,3,2025-01-07T21:00:00.0,0.0
5906,103,3,2025-01-07T22:00:00.0,0.0
5907,103,3,2025-01-07T23:00:00.0,0.0
5908,103,3,2025-01-08T00:00:00.0,0.0
5909,103,3,2025-01-08T01:00:00.0,0.0
5910,103,3,2025-01-08T02:00:00.0,0.0
5911,103,3,2025-01-08T03:00:00.0,0.0
5912,103,3,2025-01-08T04:00:00.0,0.0
5913,103,3,2025-01-08T05:00:00.0,0.0032
5914,103,3,2025-01-08T06:00:00.0,3.3193
5915,103,3,2025-01-08T07:00:00.0,18.5869
5916,103,3,2025-01-08T08:00:00.0,35.5025
5917,103,3,2025-01-08T09:00:00.0,50.5383
5918,103,3,2025-01-08T10:00:00.0,63.3498
5919,103,3,2025-01-08T11:00:00.0,72.861
5920,103,3,2025-01-08T12:00:00.0,77.1556
5921,103,3,2025-01-08T13:00:00.0,76.659
5922,103,3,2025-01-08T14:00:00.0,72.0584
5923,103,3,2025-01-08T15:00:00.0,62.8838
5924,103,3,2025-01-08T16:00:00.0,49.3419
5925,103,3,2025-01-08T17:00:00.0,32.5782
5926,103,3,2025-01-08T18:00:00.0,13.405
5927,103,3,2025-01-08T19:00:00.0,1.0175
5928,103,3,2025-01-08T20:00:00.0,0.0
5929,103,3,2025-01-08T21:00:00.0,0.0
5930,103,3,2025-01-08T22:00:00.0,0.0
5931,103,3,2025-01-08T23:00:00.0,0.0
5932,103,3,2025-01-09T00:00:00.0,0.0
5933,103,3,2025-01-09T01:00:00.0,0.0
5934,103,3,2025-01-09T02:00:00.0,0.0
5935,103,3,2025-01-09T03:00:00.0,0.0
5936,103,3,2025-01-09T04:00:00.0,0.0
5937,103,3,2025-01-09T05:00:00.0,0.0071
5938,103,3,2025-01-09T06:00:00.0,2.4831
5939,103,3,2025-01-09T07:00:00.0,10.6713
5940,103,3,2025-01-09T08:00:00.0,22.6221
5941,103,3,2025-01-09T09:00:00.0,33.7632
5942,103,3,2025-01-09T10:00:00.0,36.7707
5943,103,3,2025-01-09T11:00:00.0,47.0957
5944,103,3,2025-01-09T12:00:00.0,67.3573
5945,103,3,2025-01-09T13:00:00.0,69.8716
5946,103,3,2025-01-09T14:00:00.0,68.9153
5947,103,3,2025-01-09T15:00:00.0,61.2997
5948,103,3,2025-01-09T16:00:00.0,48.4044
5949,103,3,2025-01-09T17:00:00.0,32.1913
5950,103,3,2025-01-09T18:00:00.0,13.0964
5951,103,3,2025-01-09T19:00:00.0,0.8948
5952,103,3,2025-01-09T20:00:00.0,0.0
5953,103,3,2025-01-09T21:00:00.0,0.0
5954,103,3,2025-01-09T22:00:00.0,0.0
5955,103,3,2025-01-09T23:00:00.0,0.0
5956,103,3,2025-01-10T00:00:00.0,0.0
5957,103,3,2025-01-10T01:00:00.0,0.0
5958,103,3,2025-01-10T02:00:00.0,0.0
5959,103,3,2025-01-10T03:00:00.0,0.0
5960,103,3,2025-01-10T04:00:00.0,0.0
5961,103,3,2025-01-10T05:00:00.0,0.0018
5962,103,3,2025-01-10T06:00:00.0,2.6188
5963,103,3,2025-01-10T07:00:00.0,18.1954
5964,103,3,2025-01-10T08:00:00.0,36.7848
5965,103,3,2025-01-10T09:00:00.0,51.6435
5966,103,3,2025-01-10T10:00:00.0,62.0164
5967,103,3,2025-01-10T11:00:00.0,68.6633
5968,103,3,2025-01-10T12:00:00.0,70.8894
5969,103,3,2025-01-10T13:00:00.0,68.7055
5970,103,3,2025-01-10T14:00:00.0,45.6914
5971,103,3,2025-01-10T15:00:00.0,32.5927
5972,103,3,2025-01-10T16:00:00.0,40.9659
5973,103,3,2025-01-10T17:00:00.0,26.4937
5974,103,3,2025-01-10T18:00:00.0,10.9472
5975,103,3,2025-01-10T19:00:00.0,1.1203
5976,103,3,2025-01-10T20:00:00.0,0.0
5977,103,3,2025-01-10T21:00:00.0,0.0
5978,103,3,2025-01-10T22:00:00.0,0.0
5979,103,3,2025-01-10T23:00:00.0,0.0
5980,103,3,2025-01-11T00:00:00.0,0.0
5981,103,3,2025-01-11T01:00:00.0,0.0
5982,103,3,2025-01-11T02:00:00.0,0.0
5983,103,3,2025-01-11T03:00:00.0,0.0
5984,103,3,2025-01-11T04:00:00.0,0.0
5985,103,3,2025-01-11T05:00:00.0,0.001
5986,103,3,2025-01-11T06:00:00.0,2.754
5987,103,3,2025-01-11T07:00:00.0,17.499
5988,103,3,2025-01-11T08:00:00.0,35.8316
5989,103,3,2025-01-11T09:00:00.0,51.118
5990,103,3,2025-01-11T10:00:00.0,62.6418
5991,103,3,2025-01-11T11:00:00.0,70.434
5992,103,3,2025-01-11T12:00:00.0,74.0473
5993,103,3,2025-01-11T13:00:00.0,73.9328
5994,103,3,2025-01-11T14:00:00.0,69.6314
5995,103,3,2025-01-11T15:00:00.0,61.1324
5996,103,3,2025-01-11T16:00:00.0,48.3069
5997,103,3,2025-01-11T17:00:00.0,32.3333
5998,103,3,2025-01-11T18:00:00.0,13.3136
5999,103,3,2025-01-11T19:00:00.0,1.006
6000,103,3,2025-01-11T20:00:00.0,0.0
6001,103,3,2025-01-11T21:00:00.0,0.0
